License Number,DBA,Firm Name,Address,City,State,Zip Code,Business Type,Map Point
219491,Kathleen Poncher an Acupuncture Corp,,1821 WILSHIRE BLVD #605,SANTA MONICA,CA,90403,Acupuncture,"1821 WILSHIRE BLVD #605
SANTA MONICA, CA 90403-5618
(34.030425, -118.484355)"
212811,Miriam Elyse L Ac,,1150 YALE ST #8,SANTA MONICA,CA,90403,Acupuncture,"1150 YALE ST #8
SANTA MONICA, CA 90403-4738
(34.0388, -118.475235)"
109742,Murray C Clarke L Ac,,1821 WILSHIRE BLVD #400,SANTA MONICA,CA,90403,Acupuncture,"1821 WILSHIRE BLVD #400
SANTA MONICA, CA 90403-5618
(34.030425, -118.484355)"
218251,Awaken Now Acupuncture And Wellness Inc,,2422 WILSHIRE BLVD,SANTA MONICA,CA,90403,Acupuncture,"2422 WILSHIRE BLVD
SANTA MONICA, CA 90403-5806
(34.034482, -118.479365)"
105341,Chinese Acutherapy Center Inc,,2901 WILSHIRE BLVD #222,SANTA MONICA,CA,90403,Acupuncture,"2901 WILSHIRE BLVD #222
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
120465,Debra Jeane Houle,,625 MONTANA AVE #C,SANTA MONICA,CA,90403,Acupuncture,"625 MONTANA AVE #C
SANTA MONICA, CA 90403-1409
(34.026692, -118.501981)"
163404,Laurie Binder L Ac,,3029 WILSHIRE BLVD #201,SANTA MONICA,CA,90403,Acupuncture,"3029 WILSHIRE BLVD #201
SANTA MONICA, CA 90403-2336
(34.039503, -118.473171)"
154241,Lauren Jacob L Ac,,1137 2ND ST #205,SANTA MONICA,CA,90403,Acupuncture,"1137 2ND ST #205
SANTA MONICA, CA 90403-5011
(34.018043, -118.500749)"
218600,Golden Seed Golden Tree Acupuncture Center,,2901 WILSHIRE BLVD #233,SANTA MONICA,CA,90403,Acupuncture,"2901 WILSHIRE BLVD #233
SANTA MONICA, CA 90403-4901
(34.038472, -118.474441)"
112314,Healing Life Traditional Chinese Medicine,,1137 2ND ST #214,SANTA MONICA,CA,90403,Acupuncture,"1137 2ND ST #214
SANTA MONICA, CA 90403-5011
(34.017902898000045, -118.50056987099998)"
141438,Richard Hsu,,2104 WILSHIRE BLVD,SANTA MONICA,CA,90403,Acupuncture,"2104 WILSHIRE BLVD
SANTA MONICA, CA 90403-5704
(34.032226, -118.482129)"
215488,Alyssa Dazet Acupuncturist A Prof Corp,,1150 YALE ST #8,SANTA MONICA,CA,90403,Acupuncture,"1150 YALE ST #8
SANTA MONICA, CA 90403-4738
(34.03895739600006, -118.47549925199996)"
149139,Romy Simone Cosmetic & Medical Acupuncture,Romy Schwartz,1807 B WILSHIRE BLVD,SANTA MONICA,CA,90403,Acupuncture,"1807 B WILSHIRE BLVD
SANTA MONICA, CA 90403-5678
(34.030388, -118.484396)"
215921,Elysia Life Care,Joseph Clarke Acupuncture Inc,1821 WILSHIRE BLVD #500,SANTA MONICA,CA,90403,Acupuncture,"1821 WILSHIRE BLVD #500
SANTA MONICA, CA 90403-5618
(34.030425, -118.484355)"
216896,"Shelley Cerny, L.AC.",,1137 2ND ST 119,SANTA MONICA,CA,90403,Acupuncture,"1137 2ND ST 119
SANTA MONICA, CA 90403-5073
(34.018066, -118.500776)"
215353,Jigsaw-London,"Jigsaw USA, Inc.",1409 MONTANA AVE,SANTA MONICA,CA,90403,Apparel,"1409 MONTANA AVE
SANTA MONICA, CA 90403-1711
(34.03255828600004, -118.49478308099998)"
218850,Peek #7001,Charlotte Russe,1015 MONTANA AVE,SANTA MONICA,CA,90403,Apparel,"1015 MONTANA AVE
SANTA MONICA, CA 90403-1603
(34.029413, -118.49861)"
48208,Lauri Gaffin,,1615 IDAHO AVE,SANTA MONICA,CA,90403,Art,"1615 IDAHO AVE
SANTA MONICA, CA 90403-3205
(34.032798, -118.491212)"
48318,Willie Hayenga,,1131 20TH ST #4,SANTA MONICA,CA,90403,Art,"1131 20TH ST #4
SANTA MONICA, CA 90403-5647
(34.032057, -118.483961)"
127232,Ronda Joy Strand,,124 IDAHO AVE #502,SANTA MONICA,CA,90403,Art,"124 IDAHO AVE #502
SANTA MONICA, CA 90403-2449
(34.021466, -118.505202)"
78825,Kilim Company,,853 16TH ST 1,SANTA MONICA,CA,90403,Art,"853 16TH ST 1
SANTA MONICA, CA 90403-1819
(34.032602557000075, -118.49195886899997)"
71385,Evert Fine Art,,3118 WILSHIRE BLVD A-B,SANTA MONICA,CA,90403,"Art Gallery, Dealer","3118 WILSHIRE BLVD A-B
SANTA MONICA, CA 90403-2345
(34.040138, -118.47238)"
219375,Le Macaron French Pastries in Santa Monica,Another Project LLC,1301 MONTANA AVE,SANTA MONICA,CA,90403,"Bakery, Baked Goods","1301 MONTANA AVE
SANTA MONICA, CA 90403-1772
(34.031559, -118.495973)"
149518,Sweet Lady Jane,SLJ Bakeries LLC,1631 MONTANA AVE,SANTA MONICA,CA,90403,"Bakery, Baked Goods","1631 MONTANA AVE
SANTA MONICA, CA 90403
(34.034188, -118.492741)"
150250,La Monarca Bakery,La Monarca Inc,1300 WILSHIRE BLVD,SANTA MONICA,CA,90403,"Bakery, Baked Goods","1300 WILSHIRE BLVD
SANTA MONICA, CA 90403-5411
(34.026012, -118.489796)"
212243,Cookie Good,,2448 WILSHIRE BLVD,SANTA MONICA,CA,90403,"Bakery, Baked Goods","2448 WILSHIRE BLVD
SANTA MONICA, CA 90403-5823
(34.035008521000066, -118.47866038499996)"
52467,Vienna Pastry Inc,,1215 WILSHIRE BLVD,SANTA MONICA,CA,90403,"Bakery, Baked Goods","1215 WILSHIRE BLVD
SANTA MONICA, CA 90403-5487
(34.025541, -118.490381)"
164773,Active Barbers Barbershop,,2509 WILSHIRE BLVD,SANTA MONICA,CA,90403,Barber Shop,"2509 WILSHIRE BLVD
SANTA MONICA, CA 90403-4615
(34.03554458200006, -118.47810741099994)"
212073,Eddie's Barbershop,Metro California Wireless Inc,2305 WILSHIRE BLVD,SANTA MONICA,CA,90403,Barber Shop,"2305 WILSHIRE BLVD
SANTA MONICA, CA 90403-5801
(34.033564, -118.480498)"
118275,Arshak's Hair Salon,,2411 WILSHIRE BLVD,SANTA MONICA,CA,90403,Barber Shop,"2411 WILSHIRE BLVD
SANTA MONICA, CA 90403-5805
(34.03424630100005, -118.47968964699999)"
138638,Esquire Barber Shop,,1020 MONTANA AVE,SANTA MONICA,CA,90403,Barber Shop,"1020 MONTANA AVE
SANTA MONICA, CA 90403
(34.029512, -118.498488)"
214345,Performance Bicycle Shop No. 69,Bikecology Inc,1314 WILSHIRE BLVD,SANTA MONICA,CA,90403,"Bicycle Dealer, Repair","1314 WILSHIRE BLVD
SANTA MONICA, CA 90403-5411
(34.026265, -118.489496)"
5702,House Of Billiards,,1901 WILSHIRE BLVD,SANTA MONICA,CA,90403,Billiards,"1901 WILSHIRE BLVD
SANTA MONICA, CA 90403-5605
(34.030698, -118.484038)"
166788,Limousinnie,,2418 WILSHIRE BLVD,SANTA MONICA,CA,90403,Bus,"2418 WILSHIRE BLVD
SANTA MONICA, CA 90403-5806
(34.03443658200007, -118.47935796799999)"
146957,Sees Candy Shops Inc 32,,1301 WILSHIRE BLVD,SANTA MONICA,CA,90403,Candy,"1301 WILSHIRE BLVD
SANTA MONICA, CA 90403-5410
(34.02625, -118.489513)"
212655,Continuous,,1351 3RD ST,SANTA MONICA,CA,90403,Cart / Accessories,"1351 3RD ST
SANTA MONICA, CA 90403
(34.02105822000004, -118.50243505399999)"
211494,Ispin,Maya & Misha Inc,THE PROMENADE,SANTA MONICA,CA,90403,Cart / Gifts,"THE PROMENADE
SANTA MONICA, CA 90403
"
145022,The Tinder Box Wilshire,The Edward A. Kolpin Trust,2729 WILSHIRE BLVD,SANTA MONICA,CA,90403,"Cigarette, Cigars, Tobacco","2729 WILSHIRE BLVD
SANTA MONICA, CA 90403-4705
(34.037406, -118.475763)"
115148,Francesca's Collections Of Ct Inc,,1230 MONTANA AVE #106,SANTA MONICA,CA,90403,Clothing / Accessories,"1230 MONTANA AVE #106
SANTA MONICA, CA 90403-1778
(34.031242, -118.496364)"
85789,The Pump Station & Nurtury,Bringing Up Baby Inc,2415 WILSHIRE BLVD,SANTA MONICA,CA,90403,Clothing / Accessories,"2415 WILSHIRE BLVD
SANTA MONICA, CA 90403-5805
(34.03429566700004, -118.47962878499999)"
140932,Weathervane For Women,Weathervane For Women LLC,1209 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1209 MONTANA AVE
SANTA MONICA, CA 90403
(34.03078757500003, -118.496975497)"
119021,Michael Stars,,1233 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1233 MONTANA AVE
SANTA MONICA, CA 90403
(34.031116, -118.496517)"
114232,Lucy@Montana Ave.,Lucy Inc,1230 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1230 MONTANA AVE
SANTA MONICA, CA 90403-1778
(34.031242, -118.496364)"
127735,Platino/Sabine/Sabine Von Heydenreich,La Vie En Rose Inc,909 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"909 MONTANA AVE
SANTA MONICA, CA 90403
(34.028588, -118.499646)"
82711,Jill Roberts,Jillmark Inc,920 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"920 MONTANA AVE
SANTA MONICA, CA 90403-1505
(34.028764, -118.49943)"
165148,Margaret O' Leary,Margaret O' Leary Inc,1605 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1605 MONTANA AVE
SANTA MONICA, CA 90403
(34.033863, -118.493132)"
151181,Subtle Tones,Nothing To Wear Inc,1016 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1016 MONTANA AVE
SANTA MONICA, CA 90403-1604
(34.02942802100006, -118.498581033)"
121009,Planet Blue,"Ling-Su Chinn, Inc.",800 14TH ST,SANTA MONICA,CA,90403,Clothing / Accessories,"800 14TH ST
SANTA MONICA, CA 90403
(34.032075, -118.495038)"
61619,Only Hearts,Kaya Bird Ltd,1407 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1407 MONTANA AVE
SANTA MONICA, CA 90403-1711
(34.032333, -118.495022)"
75759,Rho Designs,,833 17TH ST,SANTA MONICA,CA,90403,Clothing / Accessories,"833 17TH ST
SANTA MONICA, CA 90403-1965
(34.033687, -118.491394)"
63143,Gap #207,Gap Inc,1931 WILSHIRE BLVD,SANTA MONICA,CA,90403,Clothing / Accessories,"1931 WILSHIRE BLVD
SANTA MONICA, CA 90403-5605
(34.031277, -118.483325)"
118920,The Men's Wearhouse #2703,,1701 WILSHIRE BLVD,SANTA MONICA,CA,90403,Clothing / Accessories,"1701 WILSHIRE BLVD
SANTA MONICA, CA 90403-5509
(34.029194, -118.485882)"
211300,The Closet,S And S Retail LLC,1111 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1111 MONTANA AVE
SANTA MONICA, CA 90403-1609
(34.030174240000065, -118.497744765)"
141540,Janie & Jack #970,Gymboree Retail Stores Inc,1311 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1311 MONTANA AVE
SANTA MONICA, CA 90403-5948
(34.03171, -118.495786)"
164824,Frankies On The Park,My Sisters And Me LLC,712 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"712 MONTANA AVE
SANTA MONICA, CA 90403
(34.027078, -118.501516)"
90492,M Attias,R R D Inc,1403 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1403 MONTANA AVE
SANTA MONICA, CA 90403-1711
(34.03253936400006, -118.49480643899994)"
67804,Citron Clothing Inc,,1611 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1611 MONTANA AVE
SANTA MONICA, CA 90403
(34.034063650000064, -118.49294752699996)"
210750,M0851,BADSTYLE LLC,1426 MONTANA AVE #2,SANTA MONICA,CA,90403,Clothing / Accessories,"1426 MONTANA AVE #2
SANTA MONICA, CA 90403-1763
(34.032728156000076, -118.49448006199998)"
213516,Pink Chicken,Pink Chicken Santa Monica LLC,1524 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1524 MONTANA AVE
SANTA MONICA, CA 90403-1877
(34.03344220500003, -118.49360680899997)"
213018,Emphatic Inc,,1109 1/2 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1109 1/2 MONTANA AVE
SANTA MONICA, CA 90403-1609
(34.03016142700005, -118.49776074399995)"
71768,Chicos #84,Chicos Fas Inc,1308 MONTANA AVE #104,SANTA MONICA,CA,90403,Clothing / Accessories,"1308 MONTANA AVE #104
SANTA MONICA, CA 90403-1710
(34.031618, -118.495901)"
155385,Giggle,Giggle Inc,1120 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1120 MONTANA AVE
SANTA MONICA, CA 90403-1610
(34.030302, -118.497519)"
214831,Allures,Alpha Beta LLC,1331 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1331 MONTANA AVE
SANTA MONICA, CA 90403-1709
(34.03203333000005, -118.49543760799997)"
138557,Le Nour LLC,,1119 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1119 MONTANA AVE
SANTA MONICA, CA 90403-1609
(34.03036367300007, -118.49750825899997)"
67787,Morgane Le Fay Inc,,1404 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1404 MONTANA AVE
SANTA MONICA, CA 90403-1712
(34.032289, -118.495076)"
212119,Clare V The Shop LLC,,1318A MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1318A MONTANA AVE
SANTA MONICA, CA 90403-1710
(34.031853572000045, -118.49556671299996)"
148340,The Right Start #017,LMC Right Start Inc,2212 WILSHIRE BLVD,SANTA MONICA,CA,90403,Clothing / Accessories,"2212 WILSHIRE BLVD
SANTA MONICA, CA 90403-5706
(34.033091, -118.481083)"
161926,Texture The Sweater Store,,716 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"716 MONTANA AVE
SANTA MONICA, CA 90403-1404
(34.027175, -118.501397)"
110971,Rita's Rags,,1211 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1211 MONTANA AVE
SANTA MONICA, CA 90403
(34.030935, -118.496739)"
50079,A B S By Allen Schwartze,Harmony Collection Inc,1533 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1533 MONTANA AVE
SANTA MONICA, CA 90403-1805
(34.033422, -118.493676)"
211006,Shopaholic Sample Sales,Jasmine & Josephine Corp,1613 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1613 MONTANA AVE
SANTA MONICA, CA 90403-1807
(34.034055, -118.492901)"
30666,Savannah,Susan Stone Inc,706 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"706 MONTANA AVE
SANTA MONICA, CA 90403-1404
(34.026982, -118.501635)"
148506,Estell Boutique LLC,,908 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"908 MONTANA AVE
SANTA MONICA, CA 90403-1505
(34.028557, -118.499683)"
78792,J J Design,Lilwin Inc,1307 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1307 MONTANA AVE
SANTA MONICA, CA 90403-1709
(34.031618, -118.495901)"
166739,Haute Seconds,,2629 WILSHIRE BLVD,SANTA MONICA,CA,90403,Clothing / Accessories,"2629 WILSHIRE BLVD
SANTA MONICA, CA 90403-4622
(34.036527094000064, -118.47686342899999)"
160817,Heavenly Couture,,1426 MONTANA AVE #6,SANTA MONICA,CA,90403,Clothing / Accessories,"1426 MONTANA AVE #6
SANTA MONICA, CA 90403
(34.032786, -118.494468)"
155926,Liz Soto Handbags LLC,,1014 24TH ST,SANTA MONICA,CA,90403,Clothing / Accessories,"1014 24TH ST
SANTA MONICA, CA 90403-4528
(34.036423, -118.482654)"
214257,Sleepy Jones LLC,,1318 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1318 MONTANA AVE
SANTA MONICA, CA 90403-1710
(34.031941, -118.495501)"
118346,Yellow Lotus,,1611 MONTANA AVE,SANTA MONICA,CA,90403,Clothing / Accessories,"1611 MONTANA AVE
SANTA MONICA, CA 90403
(34.034063650000064, -118.49294752699996)"
138200,Laurie Alper Clothing,,818 2ND ST #J,SANTA MONICA,CA,90403,Clothing Design,"818 2ND ST #J
SANTA MONICA, CA 90403-1035
(34.022485, -118.506006)"
105768,Peets Coffee & Tea Inc,,1401 MONTANA AVE,SANTA MONICA,CA,90403,Coffee House,"1401 MONTANA AVE
SANTA MONICA, CA 90403-1711
(34.032396, -118.494946)"
130116,Caffe Luxxe,Artisanal Expressions Inc,925 MONTANA AVE,SANTA MONICA,CA,90403,Coffee Store,"925 MONTANA AVE
SANTA MONICA, CA 90403-1504
(34.028910997000025, -118.49931535299999)"
164627,St Monica Catholic Community,St Monica's Catholic Church,725 CALIFORNIA AVE,SANTA MONICA,CA,90403,Coffee Store,"725 CALIFORNIA AVE
SANTA MONICA, CA 90403-4005
(34.023028, -118.496796)"
142844,Cafe' Zella,,1531 WILSHIRE BLVD #A,SANTA MONICA,CA,90403,Coffee Store,"1531 WILSHIRE BLVD #A
SANTA MONICA, CA 90403-5505
(34.0281, -118.487231)"
151600,GreensUp! LLC,,703 MONTANA AVE,SANTA MONICA,CA,90403,Consumer Products,"703 MONTANA AVE
SANTA MONICA, CA 90403-1403
(34.026886, -118.501753)"
97506,Ukraina Delicatessen Otrada Inc,,1207 WILSHIRE BLVD,SANTA MONICA,CA,90403,Delicatessen,"1207 WILSHIRE BLVD
SANTA MONICA, CA 90403-5487
(34.025484, -118.490452)"
116639,John G Adomian DDS Inc,,919 MONTANA AVE,SANTA MONICA,CA,90403,Dentist,"919 MONTANA AVE
SANTA MONICA, CA 90403
(34.028842661000056, -118.49939800099997)"
142230,Roger H Schuster D D S Inc,,2811 WILSHIRE BLVD #600,SANTA MONICA,CA,90403,Dentist,"2811 WILSHIRE BLVD #600
SANTA MONICA, CA 90403-4803
(34.03763341900003, -118.47549737099996)"
58817,Cornelia Granath D D S,,2901 WILSHIRE BLVD #339,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #339
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
6890,Charles C Wood D D S,,620 MONTANA AVE,SANTA MONICA,CA,90403,Dentist,"620 MONTANA AVE
SANTA MONICA, CA 90403
(34.02648, -118.502235)"
140593,Pacific View Smile Center,Kari Sakurai DDS Inc,2811 WILSHIRE BLVD #590,SANTA MONICA,CA,90403,Dentist,"2811 WILSHIRE BLVD #590
SANTA MONICA, CA 90403-4803
(34.037816, -118.47525)"
42038,Susan E & Brent Hale D D S,,2901 WILSHIRE BLVD #301,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #301
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
212716,Columbia Dental Group,,1807 WILSHIRE BLVD #A,SANTA MONICA,CA,90403,Dentist,"1807 WILSHIRE BLVD #A
SANTA MONICA, CA 90403-5609
(34.030388, -118.484396)"
84229,Eva A Yancey D D S,,2730 WILSHIRE BLVD #201,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #201
SANTA MONICA, CA 90403-4743
(34.037334, -118.475849)"
45488,Thomas N Sims DDS A Prof Corp,,2901 WILSHIRE BLVD #405,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #405
SANTA MONICA, CA 90403-4901
(34.038472, -118.474441)"
159916,Julian W Chen DDS Inc,,2730 WILSHIRE BLVD #300,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #300
SANTA MONICA, CA 90403-4743
(34.037334, -118.475849)"
161716,Total Tooth Fitness,Tristen Nguyen DDS Inc,1821 WILSHIRE BLVD #646,SANTA MONICA,CA,90403,Dentist,"1821 WILSHIRE BLVD #646
SANTA MONICA, CA 90403-5618
(34.03006707600008, -118.48488285399998)"
162333,Mary Shannon DDS Inc,,2730 WILSHIRE BLVD #460,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #460
SANTA MONICA, CA 90403-4743
(34.037334, -118.475849)"
121473,Wilshire Dental,,3201 WILSHIRE BLVD #110,SANTA MONICA,CA,90403,Dentist,"3201 WILSHIRE BLVD #110
SANTA MONICA, CA 90403-2344
(34.040611, -118.471805)"
8539,Lionell Greenberg DDS Inc,,2901 WILSHIRE BLVD #405,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #405
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
115356,William S Wong D D S Inc,,1137 2ND ST #220,SANTA MONICA,CA,90403,Dentist,"1137 2ND ST #220
SANTA MONICA, CA 90403-5011
(34.017902898000045, -118.50056987099998)"
162332,John Song DDS,,2730 WILSHIRE BLVD #460,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #460
SANTA MONICA, CA 90403-4743
(34.037334, -118.475849)"
12030,Paul Kelson DDS A Prof Corp,,2901 WILSHIRE BLVD #425,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #425
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
160109,De Czito Dental Office,,1821 WILSHIRE BLVD #640,SANTA MONICA,CA,90403,Dentist,"1821 WILSHIRE BLVD #640
SANTA MONICA, CA 90403-5618
(34.030425, -118.484355)"
214470,Big Smiles Dental Practice,Elliot Paul Schlang Dds Professional Corp,3201 WILSHIRE BLVD,SANTA MONICA,CA,90403,Dentist,"3201 WILSHIRE BLVD
SANTA MONICA, CA 90403-2344
(34.040611, -118.471805)"
14211,Drs Samuel & Videgain,,2730 WILSHIRE BLVD #201,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #201
SANTA MONICA, CA 90403-4743
(34.03721744600006, -118.47592025899996)"
108032,Luis Guerra D D S,,1620 MONTANA AVE #1,SANTA MONICA,CA,90403,Dentist,"1620 MONTANA AVE #1
SANTA MONICA, CA 90403-1887
(34.034202, -118.492724)"
216308,Pouyan Dds And Khanideh Dds Inc,,2730 WILSHIRE BLVD #100,SANTA MONICA,CA,90403,Dentist,"2730 WILSHIRE BLVD #100
SANTA MONICA, CA 90403-4743
(34.037334, -118.475849)"
143473,Sharon Ben-Roohi D.D.S Inc,,1811 WILSHIRE BLVD #203,SANTA MONICA,CA,90403,Dentist,"1811 WILSHIRE BLVD #203
SANTA MONICA, CA 90403-5651
(34.03000044300006, -118.48496425199994)"
165203,Babak Esmailbeig Dental Corp,,2901 WILSHIRE BLVD #225,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #225
SANTA MONICA, CA 90403-4901
(34.038503, -118.474403)"
15890,Santa Monica Dental Office,,2901 WILSHIRE BLVD #221,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #221
SANTA MONICA, CA 90403-4901
(34.038503, -118.474403)"
153190,Steven K Cook DDS A Professional Corp,,2901 WILSHIRE BLVD #255,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #255
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
154024,Brian C Alessini DDS Inc,,2901 WILSHIRE BLVD #239,SANTA MONICA,CA,90403,Dentist,"2901 WILSHIRE BLVD #239
SANTA MONICA, CA 90403-4901
(34.03850339200005, -118.47441768299996)"
121112,Krispy Kreme Doughnuts,,1231 WILSHIRE BLVD,SANTA MONICA,CA,90403,Donut Shop,"1231 WILSHIRE BLVD
SANTA MONICA, CA 90403
(34.025778, -118.490086)"
114676,Walgreens #05526,,1932 WILSHIRE BLVD,SANTA MONICA,CA,90403,Drug Store,"1932 WILSHIRE BLVD
SANTA MONICA, CA 90403-5606
(34.03121, -118.483405)"
86822,Rite Aid #5488,Thrifty Payless Inc,1331 WILSHIRE BLVD,SANTA MONICA,CA,90403,Drug Store,"1331 WILSHIRE BLVD
SANTA MONICA, CA 90403-5410
(34.026535, -118.489169)"
54585,Rite Aid #5489,Thrifty Payless Inc,1808 WILSHIRE BLVD,SANTA MONICA,CA,90403,Drug Store,"1808 WILSHIRE BLVD
SANTA MONICA, CA 90403-5610
(34.030094, -118.484771)"
146978,CVS/Pharmacy #03903,,3202 WILSHIRE BLVD,SANTA MONICA,CA,90403,Drug Store,"3202 WILSHIRE BLVD
SANTA MONICA, CA 90403-2333
(34.04076762600005, -118.47152199899995)"
9990,Drug Town III,Antar Corp,802 7TH ST,SANTA MONICA,CA,90403,Drug Store,"802 7TH ST
SANTA MONICA, CA 90403
(34.026678676000074, -118.50167836699995)"
46920,Ann's Florist L L C,,1915 WILSHIRE BLVD,SANTA MONICA,CA,90403,Florist,"1915 WILSHIRE BLVD
SANTA MONICA, CA 90403-5605
(34.031007, -118.483646)"
146358,Fleur Santa Monica,All Occasion Flowers,726 MONTANA AVE,SANTA MONICA,CA,90403,Florist,"726 MONTANA AVE
SANTA MONICA, CA 90403
(34.027252, -118.501301)"
144495,Wilshire 76,,2601 WILSHIRE BLVD BLVD,SANTA MONICA,CA,90403,Gas Station & Mini Market,"2601 WILSHIRE BLVD BLVD
SANTA MONICA, CA 90403-4622
(34.036183, -118.477264)"
135138,Pilates Place Inc,,1506 MONTANA AVE,SANTA MONICA,CA,90403,General Merchandise,"1506 MONTANA AVE
SANTA MONICA, CA 90403-1877
(34.033145, -118.494022)"
165920,Sapphire Girl Designs,,834 4TH ST #302,SANTA MONICA,CA,90403,General Merchandise,"834 4TH ST #302
SANTA MONICA, CA 90403-1233
(34.023795, -118.503799)"
220036,Someday Boutique,,1611 MONTANA AVE #101,SANTA MONICA,CA,90403,General Merchandise,"1611 MONTANA AVE #101
SANTA MONICA, CA 90403-1895
(34.034007, -118.49296)"
220209,Tent,Offer and Wright LLC,1030 MONTANA AVE,SANTA MONICA,CA,90403,General Merchandise,"1030 MONTANA AVE
SANTA MONICA, CA 90403-1696
(34.029752, -118.498192)"
110737,O Cafe,,1111 2ND ST,SANTA MONICA,CA,90403,"Gifts, Handicrafts","1111 2ND ST
SANTA MONICA, CA 90403-5003
(34.01850323700006, -118.50127045899995)"
152915,Balloon Celebrations,,1311 MONTANA AVE #C,SANTA MONICA,CA,90403,"Gifts, Handicrafts","1311 MONTANA AVE #C
SANTA MONICA, CA 90403-5948
(34.03176369600004, -118.49576831299999)"
